SOURCE_ROW,TIME,PI,X,Y,RA,DEC,KEV,MISSION,INSTRUMENT,OBSERVATION_ID,RECORD_KEY
4810152,456550326.4511307,665,627,634,350.91745,58.788837,2.42725,suzaku,xis,508011020,suzaku/xis/508011020
4810328,456550330.4511307,370,669,639,350.89398,58.7903,1.3505,suzaku,xis,508011020,suzaku/xis/508011020
4811428,456550346.45112854,518,796,767,350.82303,58.827366,1.8907,suzaku,xis,508011020,suzaku/xis/508011020
4811441,456550346.45112854,425,769,818,350.83813,58.84213,1.55125,suzaku,xis,508011020,suzaku/xis/508011020
4811658,456550342.45112854,287,618,740,350.92255,58.819523,1.04755,suzaku,xis,508011020,suzaku/xis/508011020
4811970,456550348.45112854,391,615,720,350.92422,58.813732,1.42715,suzaku,xis,508011020,suzaku/xis/508011020
4812339,456550350.4511274,476,691,666,350.8817,58.79812,1.7374,suzaku,xis,508011020,suzaku/xis/508011020
4812371,456550350.4511274,266,612,620,350.9258,58.78478,0.9709,suzaku,xis,508011020,suzaku/xis/508011020
4812676,456550356.4511274,285,669,757,350.89404,58.82446,1.04025,suzaku,xis,508011020,suzaku/xis/508011020
4812687,456550356.4511274,521,624,671,350.91916,58.79955,1.90165,suzaku,xis,508011020,suzaku/xis/508011020
4813019,456550364.45112634,494,724,999,350.86334,58.894527,1.8031,suzaku,xis,508011020,suzaku/xis/508011020
4813272,456550362.45112634,314,744,755,350.8521,58.82389,1.1461,suzaku,xis,508011020,suzaku/xis/508011020
4814454,456550380.45112413,487,673,800,350.8918,58.836906,1.77755,suzaku,xis,508011020,suzaku/xis/508011020
4814595,456550376.45112413,753,795,723,350.82358,58.81463,2.74845,suzaku,xis,508011020,suzaku/xis/508011020
4814611,456550376.45112413,872,775,753,350.83478,58.82331,3.1828,suzaku,xis,508011020,suzaku/xis/508011020
4815320,456550382.45112306,874,616,712,350.92365,58.811417,3.1901,suzaku,xis,508011020,suzaku/xis/508011020
4816879,456550400.45112085,372,729,747,350.86047,58.821575,1.3578,suzaku,xis,508011020,suzaku/xis/508011020
4817612,456550408.4511197,640,762,657,350.84204,58.79552,2.336,suzaku,xis,508011020,suzaku/xis/508011020
4820165,456550436.45111644,662,668,647,350.89456,58.792614,2.4163,suzaku,xis,508011020,suzaku/xis/508011020
4820788,456550442.4511153,525,841,675,350.79788,58.800724,1.91625,suzaku,xis,508011020,suzaku/xis/508011020
4821373,456550446.45111424,428,654,718,350.9024,58.813164,1.5622,suzaku,xis,508011020,suzaku/xis/508011020
4821588,456550450.45111424,746,647,717,350.9063,58.812874,2.7229,suzaku,xis,508011020,suzaku/xis/508011020
4822958,456550466.451112,504,804,670,350.81857,58.799282,1.8396,suzaku,xis,508011020,suzaku/xis/508011020
4823804,456550476.4511109,1067,796,658,350.82303,58.79581,3.89455,suzaku,xis,508011020,suzaku/xis/508011020
4824973,456550492.4511087,524,756,824,350.8454,58.84387,1.9126,suzaku,xis,508011020,suzaku/xis/508011020
4824979,456550492.4511087,374,736,806,350.8566,58.838654,1.3651,suzaku,xis,508011020,suzaku/xis/508011020
4825729,456550494.45110756,425,775,668,350.83478,58.798706,1.55125,suzaku,xis,508011020,suzaku/xis/508011020
4826630,456550504.4511064,646,667,721,350.89514,58.814037,2.3579,suzaku,xis,508011020,suzaku/xis/508011020
4826928,456550510.4511053,715,765,844,350.84036,58.84966,2.60975,suzaku,xis,508011020,suzaku/xis/508011020
4827014,456550512.4511053,340,771,803,350.837,58.837788,1.241,suzaku,xis,508011020,suzaku/xis/508011020
4827383,456550512.4511053,370,704,674,350.87445,58.800438,1.3505,suzaku,xis,508011020,suzaku/xis/508011020
4827553,456550516.4511053,675,845,734,350.79562,58.817806,2.46375,suzaku,xis,508011020,suzaku/xis/508011020
4828525,456550528.4511031,514,798,830,350.8219,58.845604,1.8761,suzaku,xis,508011020,suzaku/xis/508011020
4829029,456550530.4511031,697,693,694,350.8806,58.806225,2.54405,suzaku,xis,508011020,suzaku/xis/508011020
4829934,456550538.45110196,276,794,443,350.8242,58.733566,1.0074,suzaku,xis,508011020,suzaku/xis/508011020
4829989,456550542.4511008,1972,745,869,350.85156,58.856895,7.1978,suzaku,xis,508011020,suzaku/xis/508011020
4830103,456550546.4511008,587,807,763,350.81686,58.826206,2.14255,suzaku,xis,508011020,suzaku/xis/508011020
4831193,456550552.4510997,781,690,769,350.8823,58.827938,2.85065,suzaku,xis,508011020,suzaku/xis/508011020
4832748,456550568.4510974,540,618,706,350.92252,58.809677,1.971,suzaku,xis,508011020,suzaku/xis/508011020
4832805,456550570.4510974,798,705,648,350.87387,58.79291,2.9127,suzaku,xis,508011020,suzaku/xis/508011020
4832871,456550572.4510974,624,815,711,350.8124,58.81115,2.2776,suzaku,xis,508011020,suzaku/xis/508011020
4832961,456550572.4510974,287,604,668,350.93033,58.79867,1.04755,suzaku,xis,508011020,suzaku/xis/508011020
4833219,456550578.4510963,630,759,954,350.84372,58.8815,2.2995,suzaku,xis,508011020,suzaku/xis/508011020
4833710,456550580.4510963,372,625,671,350.91858,58.79955,1.3578,suzaku,xis,508011020,suzaku/xis/508011020
4834678,456550594.45109403,520,793,872,350.82468,58.85776,1.898,suzaku,xis,508011020,suzaku/xis/508011020
4834950,456550592.45109403,359,699,623,350.87723,58.78567,1.31035,suzaku,xis,508011020,suzaku/xis/508011020
4836541,456550610.4510918,690,668,776,350.89462,58.82996,2.5185,suzaku,xis,508011020,suzaku/xis/508011020
4836649,456550612.4510918,506,641,695,350.90967,58.806503,1.8469,suzaku,xis,508011020,suzaku/xis/508011020
4836869,456550618.4510907,209,783,811,350.8303,58.840103,0.76285,suzaku,xis,508011020,suzaku/xis/508011020
4837086,456550614.4510907,436,656,742,350.9013,58.820114,1.5914,suzaku,xis,508011020,suzaku/xis/508011020
4837101,456550614.4510907,220,619,715,350.92197,58.812286,0.803,suzaku,xis,508011020,suzaku/xis/508011020
4837879,456550624.45108956,644,746,658,350.85098,58.79581,2.3506,suzaku,xis,508011020,suzaku/xis/508011020
4838818,456550634.4510884,672,624,710,350.9192,58.81084,2.4528,suzaku,xis,508011020,suzaku/xis/508011020
4839738,456550648.4510861,458,837,832,350.80008,58.846176,1.6717,suzaku,xis,508011020,suzaku/xis/508011020
4839886,456550650.4510861,322,702,832,350.8756,58.846176,1.1753,suzaku,xis,508011020,suzaku/xis/508011020
4840291,456550652.4510861,674,825,683,350.80682,58.803043,2.4601,suzaku,xis,508011020,suzaku/xis/508011020
4840870,456550656.451085,520,742,655,350.8532,58.79494,1.898,suzaku,xis,508011020,suzaku/xis/508011020
4841474,456550668.45108384,521,766,789,350.8398,58.833736,1.90165,suzaku,xis,508011020,suzaku/xis/508011020
4842231,456550676.4510827,583,719,795,350.8661,58.83547,2.12795,suzaku,xis,508011020,suzaku/xis/508011020
4842420,456550672.4510827,1169,706,583,350.8733,58.774094,4.26685,suzaku,xis,508011020,suzaku/xis/508011020
4842659,456550676.4510827,366,627,626,350.91745,58.786522,1.3359,suzaku,xis,508011020,suzaku/xis/508011020
4843580,456550688.45108044,539,722,786,350.8644,58.832863,1.96735,suzaku,xis,508011020,suzaku/xis/508011020
4843584,456550688.45108044,519,723,797,350.86386,58.83605,1.89435,suzaku,xis,508011020,suzaku/xis/508011020
4843703,456550692.45108044,863,839,837,350.79895,58.847626,3.14995,suzaku,xis,508011020,suzaku/xis/508011020
4843720,456550692.45108044,642,784,799,350.82974,58.836628,2.3433,suzaku,xis,508011020,suzaku/xis/508011020
4843913,456550688.45108044,313,751,667,350.84818,58.798416,1.14245,suzaku,xis,508011020,suzaku/xis/508011020
4844039,456550690.45108044,525,681,722,350.88733,58.814327,1.91625,suzaku,xis,508011020,suzaku/xis/508011020
4844118,456550692.45108044,274,722,739,350.8644,58.819256,1.0001,suzaku,xis,508011020,suzaku/xis/508011020
4844482,456550700.4510793,396,718,793,350.86664,58.83489,1.4454,suzaku,xis,508011020,suzaku/xis/508011020
4844998,456550702.4510782,371,753,863,350.84708,58.855156,1.35415,suzaku,xis,508011020,suzaku/xis/508011020
4845122,456550704.4510782,1088,666,798,350.89575,58.836327,3.9712,suzaku,xis,508011020,suzaku/xis/508011020
4845958,456550716.45107704,604,799,773,350.82135,58.8291,2.2046,suzaku,xis,508011020,suzaku/xis/508011020
4846190,456550712.45107704,355,676,621,350.89008,58.785088,1.29575,suzaku,xis,508011020,suzaku/xis/508011020
4846752,456550724.4510759,425,760,861,350.84317,58.85458,1.55125,suzaku,xis,508011020,suzaku/xis/508011020
4847185,456550718.4510759,675,807,1199,350.8168,58.952427,2.46375,suzaku,xis,508011020,suzaku/xis/508011020
4847217,456550726.4510748,993,799,786,350.82135,58.832867,3.62445,suzaku,xis,508011020,suzaku/xis/508011020
4847617,456550726.4510748,677,663,638,350.89734,58.79001,2.47105,suzaku,xis,508011020,suzaku/xis/508011020
4847912,456550732.4510748,499,743,623,350.85263,58.78568,1.82135,suzaku,xis,508011020,suzaku/xis/508011020
4847928,456550732.4510748,466,699,639,350.87723,58.790302,1.7009,suzaku,xis,508011020,suzaku/xis/508011020
4848013,456550734.45107365,267,789,790,350.82693,58.834023,0.97455,suzaku,xis,508011020,suzaku/xis/508011020
4848119,456550736.45107365,1633,734,817,350.8577,58.84184,5.96045,suzaku,xis,508011020,suzaku/xis/508011020
4848316,456550740.45107365,271,664,828,350.89688,58.845013,0.98915,suzaku,xis,508011020,suzaku/xis/508011020
4848560,456550738.45107365,424,682,598,350.88672,58.77843,1.5476,suzaku,xis,508011020,suzaku/xis/508011020
4848696,456550740.45107365,2420,636,729,350.91248,58.816345,8.833,suzaku,xis,508011020,suzaku/xis/508011020
4849882,456550750.4510713,447,608,665,350.9281,58.797806,1.63155,suzaku,xis,508011020,suzaku/xis/508011020
4850160,456550754.4510713,507,851,1022,350.79214,58.90118,1.85055,suzaku,xis,508011020,suzaku/xis/508011020
4850226,456550758.4510702,1244,728,889,350.86108,58.862682,4.5406,suzaku,xis,508011020,suzaku/xis/508011020
4850311,456550760.4510702,841,719,930,350.86612,58.87455,3.06965,suzaku,xis,508011020,suzaku/xis/508011020
4850385,456550762.4510702,499,756,885,350.8454,58.861526,1.82135,suzaku,xis,508011020,suzaku/xis/508011020
4850591,456550760.4510702,826,854,713,350.7906,58.811726,3.0149,suzaku,xis,508011020,suzaku/xis/508011020
4850784,456550764.4510702,1993,796,597,350.82303,58.77815,7.27445,suzaku,xis,508011020,suzaku/xis/508011020
4850859,456550764.4510702,687,639,749,350.91083,58.822136,2.50755,suzaku,xis,508011020,suzaku/xis/508011020
4851208,456550772.45106906,295,693,780,350.88065,58.831123,1.07675,suzaku,xis,508011020,suzaku/xis/508011020
4851288,456550766.45106906,652,712,753,350.87,58.823307,2.3798,suzaku,xis,508011020,suzaku/xis/508011020
4853104,456550788.4510668,353,718,696,350.86664,58.80681,1.28845,suzaku,xis,508011020,suzaku/xis/508011020
4854181,456550804.4510645,310,844,787,350.79617,58.83315,1.1315,suzaku,xis,508011020,suzaku/xis/508011020
4854543,456550802.4510645,687,613,685,350.92532,58.803596,2.50755,suzaku,xis,508011020,suzaku/xis/508011020
4854915,456550812.4510634,836,805,787,350.818,58.833153,3.0514,suzaku,xis,508011020,suzaku/xis/508011020
4854964,456550812.4510634,513,706,956,350.8734,58.882076,1.87245,suzaku,xis,508011020,suzaku/xis/508011020
4855260,456550810.4510634,245,661,743,350.8985,58.820404,0.89425,suzaku,xis,508011020,suzaku/xis/508011020
4855676,456550820.45106226,666,791,771,350.8258,58.82852,2.4309,suzaku,xis,508011020,suzaku/xis/508011020
4856239,456550822.4510611,285,656,807,350.90134,58.838932,1.04025,suzaku,xis,508011020,suzaku/xis/508011020
4857315,456550830.45106,657,653,725,350.90298,58.81519,2.39805,suzaku,xis,508011020,suzaku/xis/508011020
4858184,456550842.4510588,330,830,676,350.80402,58.801018,1.2045,suzaku,xis,508011020,suzaku/xis/508011020
4858226,456550842.4510588,511,710,640,350.8711,58.790596,1.86515,suzaku,xis,508011020,suzaku/xis/508011020
4859218,456550854.45105654,1761,748,773,350.84985,58.8291,6.42765,suzaku,xis,508011020,suzaku/xis/508011020
4859319,456550856.45105654,536,684,844,350.88568,58.849648,1.9564,suzaku,xis,508011020,suzaku/xis/508011020
4860384,456550864.4510554,649,786,616,350.8286,58.78365,2.36885,suzaku,xis,508011020,suzaku/xis/508011020
4860428,456550864.4510554,574,694,755,350.88007,58.823887,2.0951,suzaku,xis,508011020,suzaku/xis/508011020
4860614,456550868.4510554,533,721,752,350.86496,58.82302,1.94545,suzaku,xis,508011020,suzaku/xis/508011020
4861155,456550872.4510543,709,651,657,350.90405,58.795506,2.58785,suzaku,xis,508011020,suzaku/xis/508011020
4861390,456550876.4510543,673,628,732,350.91696,58.81721,2.45645,suzaku,xis,508011020,suzaku/xis/508011020
4861441,456550878.45105314,389,791,818,350.8258,58.84213,1.41985,suzaku,xis,508011020,suzaku/xis/508011020
4861730,456550884.45105314,490,750,860,350.84875,58.85429,1.7885,suzaku,xis,508011020,suzaku/xis/508011020
4862484,456550892.451052,348,668,783,350.89462,58.831985,1.2702,suzaku,xis,508011020,suzaku/xis/508011020
4862664,456550888.451052,373,637,529,350.9118,58.758446,1.36145,suzaku,xis,508011020,suzaku/xis/508011020
4863047,456550896.4510509,296,690,777,350.8823,58.830254,1.0804,suzaku,xis,508011020,suzaku/xis/508011020
4863274,456550894.4510509,702,843,672,350.79675,58.79986,2.5623,suzaku,xis,508011020,suzaku/xis/508011020
4863470,456550896.4510509,610,601,658,350.932,58.795776,2.2265,suzaku,xis,508011020,suzaku/xis/508011020
4863729,456550902.45104975,298,768,858,350.83868,58.85371,1.0877,suzaku,xis,508011020,suzaku/xis/508011020
4864472,456550910.4510486,437,668,867,350.89465,58.856304,1.59505,suzaku,xis,508011020,suzaku/xis/508011020
4865124,456550918.4510475,413,898,806,350.76596,58.838634,1.50745,suzaku,xis,508011020,suzaku/xis/508011020
4865322,456550922.4510475,222,769,789,350.83813,58.833736,0.8103,suzaku,xis,508011020,suzaku/xis/508011020
4865507,456550918.4510475,519,705,740,350.8739,58.819546,1.89435,suzaku,xis,508011020,suzaku/xis/508011020
4866417,456550928.45104635,444,680,741,350.88788,58.819828,1.6206,suzaku,xis,508011020,suzaku/xis/508011020
4866430,456550928.45104635,1254,631,707,350.91525,58.809975,4.5771,suzaku,xis,508011020,suzaku/xis/508011020
4866996,456550934.4510452,366,789,548,350.82697,58.763966,1.3359,suzaku,xis,508011020,suzaku/xis/508011020
4867078,456550934.4510452,389,639,632,350.91074,58.78826,1.41985,suzaku,xis,508011020,suzaku/xis/508011020
4867323,456550940.4510452,491,741,672,350.85376,58.799862,1.79215,suzaku,xis,508011020,suzaku/xis/508011020
4867359,456550940.4510452,336,667,644,350.8951,58.791744,1.2264,suzaku,xis,508011020,suzaku/xis/508011020
4867801,456550944.4510441,714,794,703,350.82416,58.808838,2.6061,suzaku,xis,508011020,suzaku/xis/508011020
4868052,456550948.4510441,299,689,698,350.88284,58.807384,1.09135,suzaku,xis,508011020,suzaku/xis/508011020
4868227,456550952.45104295,895,787,818,350.82803,58.84213,3.26675,suzaku,xis,508011020,suzaku/xis/508011020
4869123,456550964.4510418,605,798,835,350.8219,58.84705,2.20825,suzaku,xis,508011020,suzaku/xis/508011020
4869220,456550958.4510418,354,776,733,350.8342,58.817524,1.2921,suzaku,xis,508011020,suzaku/xis/508011020
4869651,456550966.45104074,915,740,762,350.85434,58.825916,3.33975,suzaku,xis,508011020,suzaku/xis/508011020
4869836,456550970.45104074,507,752,835,350.84763,58.84705,1.85055,suzaku,xis,508011020,suzaku/xis/508011020
4870023,456550966.45104074,405,665,672,350.89624,58.79985,1.47825,suzaku,xis,508011020,suzaku/xis/508011020
4870170,456550970.45104074,364,738,688,350.85544,58.804493,1.3286,suzaku,xis,508011020,suzaku/xis/508011020
4870434,456550976.4510396,550,860,819,350.7872,58.84241,2.0075,suzaku,xis,508011020,suzaku/xis/508011020
4870574,456550978.4510396,509,710,801,350.87112,58.837204,1.85785,suzaku,xis,508011020,suzaku/xis/508011020
4870598,456550980.4510396,199,886,871,350.7726,58.857456,0.72635,suzaku,xis,508011020,suzaku/xis/508011020
4871200,456550984.4510385,503,734,863,350.8577,58.855156,1.83595,suzaku,xis,508011020,suzaku/xis/508011020
4871883,456550990.45103735,514,786,834,350.8286,58.846764,1.8761,suzaku,xis,508011020,suzaku/xis/508011020
4872075,456550994.45103735,480,752,758,350.84763,58.82476,1.752,suzaku,xis,508011020,suzaku/xis/508011020
4873761,456551006.4510351,306,671,754,350.8929,58.82359,1.1169,suzaku,xis,508011020,suzaku/xis/508011020
4874229,456551016.451034,290,720,998,350.86557,58.894238,1.0585,suzaku,xis,508011020,suzaku/xis/508011020
4874870,456551022.4510329,1833,722,781,350.8644,58.831417,6.69045,suzaku,xis,508011020,suzaku/xis/508011020
4876365,456551038.4510306,592,792,825,350.82526,58.844154,2.1608,suzaku,xis,508011020,suzaku/xis/508011020
4876841,456551040.4510306,657,702,705,350.87558,58.80941,2.39805,suzaku,xis,508011020,suzaku/xis/508011020
4877186,456551048.45102954,455,814,771,350.81296,58.82852,1.66075,suzaku,xis,508011020,suzaku/xis/508011020
4878056,456551058.45127255,539,806,778,350.8174,58.830547,1.96735,suzaku,xis,508011020,suzaku/xis/508011020
4878233,456551054.45127255,661,743,670,350.85266,58.799282,2.41265,suzaku,xis,508011020,suzaku/xis/508011020
4878958,456551068.4517597,399,695,812,350.87952,58.840385,1.45635,suzaku,xis,508011020,suzaku/xis/508011020
4879288,456551068.4517597,329,810,485,350.81525,58.745724,1.20085,suzaku,xis,508011020,suzaku/xis/508011020
4879609,456551074.45102614,670,807,787,350.81686,58.833153,2.4455,suzaku,xis,508011020,suzaku/xis/508011020
4880257,456551080.451025,292,815,801,350.81238,58.837208,1.0658,suzaku,xis,508011020,suzaku/xis/508011020
4880396,456551082.451025,462,694,789,350.88007,58.83373,1.6863,suzaku,xis,508011020,suzaku/xis/508011020
4880495,456551078.451025,570,848,679,350.79398,58.801884,2.0805,suzaku,xis,508011020,suzaku/xis/508011020
4881673,456551086.45102394,332,553,326,350.9585,58.699642,1.2118,suzaku,xis,508011020,suzaku/xis/508011020
4881823,456551096.4510228,679,731,883,350.8594,58.860947,2.47835,suzaku,xis,508011020,suzaku/xis/508011020
4882326,456551100.4510228,337,752,708,350.84763,58.810284,1.23005,suzaku,xis,508011020,suzaku/xis/508011020
4883102,456551108.4510217,505,609,675,350.92755,58.8007,1.84325,suzaku,xis,508011020,suzaku/xis/508011020
4883576,456551112.45102054,636,686,594,350.88446,58.777275,2.3214,suzaku,xis,508011020,suzaku/xis/508011020
4883996,456551120.45101947,304,771,896,350.837,58.86471,1.1096,suzaku,xis,508011020,suzaku/xis/508011020
4884466,456551122.45101947,519,735,641,350.85712,58.790886,1.89435,suzaku,xis,508011020,suzaku/xis/508011020
4885078,456551128.45101833,498,773,687,350.83588,58.804207,1.8177,suzaku,xis,508011020,suzaku/xis/508011020
4885243,456551130.45101833,610,655,734,350.90186,58.817795,2.2265,suzaku,xis,508011020,suzaku/xis/508011020
4886657,456551146.45101607,719,819,658,350.81018,58.795807,2.62435,suzaku,xis,508011020,suzaku/xis/508011020
4887373,456551152.451015,384,624,660,350.91916,58.796364,1.4016,suzaku,xis,508011020,suzaku/xis/508011020
4887475,456551156.451015,508,853,699,350.79117,58.80767,1.8542,suzaku,xis,508011020,suzaku/xis/508011020
4889416,456551180.45101166,283,760,776,350.84314,58.82997,1.03295,suzaku,xis,508011020,suzaku/xis/508011020
4889706,456551178.45101166,1030,738,647,350.85544,58.792625,3.7595,suzaku,xis,508011020,suzaku/xis/508011020
4889782,456551180.45101166,1401,813,723,350.8135,58.814625,5.11365,suzaku,xis,508011020,suzaku/xis/508011020
4890297,456551182.4510106,411,675,680,350.89066,58.80217,1.50015,suzaku,xis,508011020,suzaku/xis/508011020
4890978,456551196.45100945,345,727,824,350.86163,58.843864,1.25925,suzaku,xis,508011020,suzaku/xis/508011020
4891010,456551190.45100945,518,825,734,350.80682,58.81781,1.8907,suzaku,xis,508011020,suzaku/xis/508011020
4891111,456551192.45100945,512,718,641,350.8666,58.790886,1.8688,suzaku,xis,508011020,suzaku/xis/508011020
4891182,456551194.45100945,530,785,693,350.82916,58.805943,1.9345,suzaku,xis,508011020,suzaku/xis/508011020
4891393,456551190.45100945,528,571,386,350.94852,58.71702,1.9272,suzaku,xis,508011020,suzaku/xis/508011020
4891428,456551198.4510084,673,813,884,350.81348,58.861237,2.45645,suzaku,xis,508011020,suzaku/xis/508011020
4891449,456551198.4510084,513,761,848,350.8426,58.850815,1.87245,suzaku,xis,508011020,suzaku/xis/508011020
4891512,456551200.4510084,295,806,795,350.8174,58.83547,1.07675,suzaku,xis,508011020,suzaku/xis/508011020
4891667,456551204.4510084,709,815,847,350.81238,58.850525,2.58785,suzaku,xis,508011020,suzaku/xis/508011020
4891897,456551200.4510084,474,660,723,350.89905,58.814613,1.7301,suzaku,xis,508011020,suzaku/xis/508011020
4892923,456551212.45100725,1029,625,670,350.91858,58.79926,3.75585,suzaku,xis,508011020,suzaku/xis/508011020
4893480,456551218.4510062,1248,680,638,350.88785,58.790012,4.5552,suzaku,xis,508011020,suzaku/xis/508011020
4893659,456551222.45100504,1184,835,802,350.8012,58.837494,4.3216,suzaku,xis,508011020,suzaku/xis/508011020
4893873,456551226.45100504,1082,812,909,350.81406,58.868473,3.9493,suzaku,xis,508011020,suzaku/xis/508011020
4894002,456551222.45100504,1808,849,697,350.7934,58.807095,6.5992,suzaku,xis,508011020,suzaku/xis/508011020
4894530,456551232.4510039,510,811,887,350.8146,58.862103,1.8615,suzaku,xis,508011020,suzaku/xis/508011020
4895983,456551246.4510017,279,806,938,350.81738,58.87687,1.01835,suzaku,xis,508011020,suzaku/xis/508011020
4896117,456551250.4510017,824,787,800,350.82806,58.836918,3.0076,suzaku,xis,508011020,suzaku/xis/508011020
4896288,456551246.4510017,436,691,655,350.8817,58.794933,1.5914,suzaku,xis,508011020,suzaku/xis/508011020
4896432,456551250.4510017,520,877,698,350.77774,58.807377,1.898,suzaku,xis,508011020,suzaku/xis/508011020
4896947,456551260.45100063,1009,763,852,350.8415,58.851974,3.68285,suzaku,xis,508011020,suzaku/xis/508011020
4897212,456551258.45100063,271,716,661,350.86774,58.796677,0.98915,suzaku,xis,508011020,suzaku/xis/508011020
4897318,456551260.45100063,673,753,740,350.84708,58.81955,2.45645,suzaku,xis,508011020,suzaku/xis/508011020
4897323,456551260.45100063,400,702,613,350.87555,58.782776,1.46,suzaku,xis,508011020,suzaku/xis/508011020
4897402,456551262.4509995,419,886,792,350.77267,58.834587,1.52935,suzaku,xis,508011020,suzaku/xis/508011020
4897955,456551266.4509995,438,750,599,350.84872,58.77873,1.5987,suzaku,xis,508011020,suzaku/xis/508011020
4898187,456551270.4509984,428,782,799,350.83084,58.836628,1.5622,suzaku,xis,508011020,suzaku/xis/508011020
4898958,456551276.4509984,371,579,419,350.9441,58.726578,1.35415,suzaku,xis,508011020,suzaku/xis/508011020
4899633,456551284.4509973,1413,781,669,350.83142,58.798996,5.15745,suzaku,xis,508011020,suzaku/xis/508011020
4899884,456551288.4509962,597,668,812,350.89462,58.84038,2.17905,suzaku,xis,508011020,suzaku/xis/508011020
4900381,456551292.4509962,453,747,731,350.85043,58.816944,1.65345,suzaku,xis,508011020,suzaku/xis/508011020
4900771,456551300.4509951,506,678,827,350.88904,58.844727,1.8469,suzaku,xis,508011020,suzaku/xis/508011020
4901327,456551304.450994,494,739,827,350.85492,58.844734,1.8031,suzaku,xis,508011020,suzaku/xis/508011020
4901474,456551308.450994,373,777,803,350.83365,58.837788,1.36145,suzaku,xis,508011020,suzaku/xis/508011020
4901500,456551308.450994,502,707,794,350.8728,58.83518,1.8323,suzaku,xis,508011020,suzaku/xis/508011020
4901648,456551304.450994,731,766,677,350.83978,58.80131,2.66815,suzaku,xis,508011020,suzaku/xis/508011020
4901683,456551304.450994,411,664,633,350.8968,58.78856,1.50015,suzaku,xis,508011020,suzaku/xis/508011020
4901989,456551310.4509929,664,677,828,350.8896,58.845016,2.4236,suzaku,xis,508011020,suzaku/xis/508011020
4902526,456551314.4509929,550,629,674,350.91635,58.80042,2.0075,suzaku,xis,508011020,suzaku/xis/508011020
4902582,456551316.4509929,365,746,678,350.85098,58.8016,1.33225,suzaku,xis,508011020,suzaku/xis/508011020
4903467,456551328.4509907,678,780,757,350.83197,58.82447,2.4747,suzaku,xis,508011020,suzaku/xis/508011020
4904033,456551332.4509907,975,751,655,350.84818,58.79494,3.55875,suzaku,xis,508011020,suzaku/xis/508011020
4904801,456551340.45098954,242,698,669,350.8778,58.79899,0.8833,suzaku,xis,508011020,suzaku/xis/508011020
4905356,456551344.4509885,335,654,710,350.9024,58.81085,1.22275,suzaku,xis,508011020,suzaku/xis/508011020
4905376,456551344.4509885,933,644,758,350.90802,58.82474,3.40545,suzaku,xis,508011020,suzaku/xis/508011020
4905852,456551356.45098734,426,869,733,350.7822,58.81751,1.5549,suzaku,xis,508011020,suzaku/xis/508011020
4906023,456551350.45098734,383,691,776,350.88174,58.829964,1.39795,suzaku,xis,508011020,suzaku/xis/508011020
4906767,456551358.4509862,387,662,731,350.89795,58.81693,1.41255,suzaku,xis,508011020,suzaku/xis/508011020
4906858,456551360.4509862,353,670,759,350.8935,58.82504,1.28845,suzaku,xis,508011020,suzaku/xis/508011020
4906916,456551362.4509862,433,757,745,350.84482,58.820995,1.58045,suzaku,xis,508011020,suzaku/xis/508011020
4907169,456551366.4509851,373,683,827,350.88623,58.844727,1.36145,suzaku,xis,508011020,suzaku/xis/508011020
4907741,456551372.4509851,1009,723,762,350.86386,58.825916,3.68285,suzaku,xis,508011020,suzaku/xis/508011020
4908478,456551380.450984,475,799,695,350.82135,58.806522,1.73375,suzaku,xis,508011020,suzaku/xis/508011020
4909096,456551384.45098287,277,679,689,350.88843,58.804775,1.01105,suzaku,xis,508011020,suzaku/xis/508011020
4909887,456551392.45098174,495,651,697,350.90408,58.807083,1.80675,suzaku,xis,508011020,suzaku/xis/508011020
4910055,456551396.45098174,525,737,718,350.85602,58.81318,1.91625,suzaku,xis,508011020,suzaku/xis/508011020
4910108,456551396.45098174,289,656,786,350.90134,58.83285,1.05485,suzaku,xis,508011020,suzaku/xis/508011020
4910114,456551396.45098174,486,646,779,350.90692,58.830822,1.7739,suzaku,xis,508011020,suzaku/xis/508011020
4910281,456551400.4509806,313,798,967,350.82187,58.885265,1.14245,suzaku,xis,508011020,suzaku/xis/508011020
4910890,456551404.4509806,489,815,1086,350.81232,58.919712,1.78485,suzaku,xis,508011020,suzaku/xis/508011020
4911388,456551408.45097953,493,698,722,350.8778,58.81433,1.79945,suzaku,xis,508011020,suzaku/xis/508011020
4911550,456551412.45097953,1766,758,679,350.84427,58.80189,6.4459,suzaku,xis,508011020,suzaku/xis/508011020
4911812,456551418.4509784,583,789,781,350.82693,58.831417,2.12795,suzaku,xis,508011020,suzaku/xis/508011020
4911902,456551420.4509784,275,788,841,350.82748,58.84879,1.00375,suzaku,xis,508011020,suzaku/xis/508011020
4912178,456551418.4509784,412,827,655,350.80573,58.794937,1.5038,suzaku,xis,508011020,suzaku/xis/508011020
4913212,456551432.45097613,382,741,874,350.8538,58.85834,1.3943,suzaku,xis,508011020,suzaku/xis/508011020
4913734,456551436.45097613,420,793,652,350.8247,58.79407,1.533,suzaku,xis,508011020,suzaku/xis/508011020
4913783,456551436.45097613,695,674,614,350.89117,58.783062,2.53675,suzaku,xis,508011020,suzaku/xis/508011020
4914074,456551444.450975,575,822,745,350.80847,58.82099,2.09875,suzaku,xis,508011020,suzaku/xis/508011020
